Period,Scenario,LoadLevel,Nuclear,DomesticCoal_Anthracite,BrownLignite,ImportedCoal_SubBituminous,ImportedCoal_Bituminous,CCGT_1,CCGT_2,CCGT_3,CCGT_4,OCGT_1,OCGT_2,OCGT_3,FuelOilGas,WindFarm_1,SolarPV_1,ESS1,CCGT_5,CCGT_6,CCGT_7,CCGT_8,SolarPV_2
2020,sc01,12-11 09:00:00+01:00,,,,,,,,,,,,,,70.4958,9.553875,,,,,,9.553875
2020,sc01,12-11 10:00:00+01:00,,,,,,,,,,,,,,62.34335,26.292125,,,,,,26.292125
2020,sc01,12-11 11:00:00+01:00,,,,,,,,,,,,,,58.375775,37.7937,,,,,,37.7937
2020,sc01,12-11 12:00:00+01:00,,,,,,,,,,,,,,57.12495,43.370225,,,,,,43.370225
2020,sc01,12-11 13:00:00+01:00,,,,,,,,,,,,,,53.5993,43.425275,,,,,,43.425275
2020,sc01,12-11 14:00:00+01:00,,,,,,,,,,,,,,53.0191,38.183975,,,,,,38.183975
2020,sc01,12-11 15:00:00+01:00,,,,,,,,,,,,,,49.699225,28.249275,,,,,,28.249275
2020,sc01,12-11 16:00:00+01:00,,,,,,,,,,,,,,45.552225,14.61625,,,,,,14.61625
2020,sc01,12-11 17:00:00+01:00,,,,,,,,,,,,,,43.934425,2.308525,,,,,,2.308525
2020,sc01,12-11 18:00:00+01:00,,,,,,,,,,,,,,45.3126,0.0109,,,,,,0.0109
2020,sc01,12-11 19:00:00+01:00,,,,,,,,,,,,,,51.008425,0,,,,,,0
2020,sc01,12-11 20:00:00+01:00,,,,,,,,,,,,,,54.33935,0,,,,,,0
2020,sc01,12-11 21:00:00+01:00,,,,,,,,,,,,,,56.65785,0,,,,,,0
2020,sc01,12-11 22:00:00+01:00,,,,,,,,,,,,,,62.093825,0,,,,,,0
2020,sc01,12-11 23:00:00+01:00,,,,,,,,,,,,,,65.549275,0,,,,,,0
2020,sc01,12-12 00:00:00+01:00,,,,,,,,,,,,,,70.70165,0,,,,,,0
2020,sc01,12-12 01:00:00+01:00,,,,,,,,,,,,,,74.2542,0,,,,,,0
2020,sc01,12-12 02:00:00+01:00,,,,,,,,,,,,,,79.32455,0,,,,,,0
2020,sc01,12-12 03:00:00+01:00,,,,,,,,,,,,,,80.726875,0,,,,,,0
2020,sc01,12-12 04:00:00+01:00,,,,,,,,,,,,,,76.428475,0,,,,,,0
2020,sc01,12-12 05:00:00+01:00,,,,,,,,,,,,,,71.9156,0,,,,,,0
2020,sc01,12-12 06:00:00+01:00,,,,,,,,,,,,,,70.17905,0,,,,,,0
2020,sc01,12-12 07:00:00+01:00,,,,,,,,,,,,,,71.50795,0.016925,,,,,,0.016925
2020,sc01,12-12 08:00:00+01:00,,,,,,,,,,,,,,73.93695,0.6451,,,,,,0.6451
2020,sc01,12-12 09:00:00+01:00,,,,,,,,,,,,,,71.8767,9.6168,,,,,,9.6168
2020,sc01,12-12 10:00:00+01:00,,,,,,,,,,,,,,65.974125,24.025925,,,,,,24.025925
2020,sc01,12-12 11:00:00+01:00,,,,,,,,,,,,,,60.7036,35.890075,,,,,,35.890075
2020,sc01,12-12 12:00:00+01:00,,,,,,,,,,,,,,50.690175,40.672125,,,,,,40.672125
2020,sc01,12-12 13:00:00+01:00,,,,,,,,,,,,,,43.169075,41.077575,,,,,,41.077575
2020,sc01,12-12 14:00:00+01:00,,,,,,,,,,,,,,37.79995,35.657075,,,,,,35.657075
2020,sc01,12-12 15:00:00+01:00,,,,,,,,,,,,,,33.7101,27.059925,,,,,,27.059925
2020,sc01,12-12 16:00:00+01:00,,,,,,,,,,,,,,30.06705,13.31045,,,,,,13.31045
2020,sc01,12-12 17:00:00+01:00,,,,,,,,,,,,,,31.534725,1.8292,,,,,,1.8292
2020,sc01,12-12 18:00:00+01:00,,,,,,,,,,,,,,35.019275,0.01215,,,,,,0.01215
2020,sc01,12-12 19:00:00+01:00,,,,,,,,,,,,,,33.63225,0,,,,,,0
2020,sc01,12-12 20:00:00+01:00,,,,,,,,,,,,,,36.757625,0,,,,,,0
2020,sc01,12-12 21:00:00+01:00,,,,,,,,,,,,,,40.29125,0,,,,,,0
2020,sc01,12-12 22:00:00+01:00,,,,,,,,,,,,,,39.90515,0,,,,,,0
2020,sc01,12-12 23:00:00+01:00,,,,,,,,,,,,,,39.9149,0,,,,,,0
2020,sc01,12-13 00:00:00+01:00,,,,,,,,,,,,,,44.790525,0,,,,,,0
2020,sc01,12-13 01:00:00+01:00,,,,,,,,,,,,,,48.211975,0,,,,,,0
2020,sc01,12-13 02:00:00+01:00,,,,,,,,,,,,,,50.786,0,,,,,,0
2020,sc01,12-13 03:00:00+01:00,,,,,,,,,,,,,,55.97785,0,,,,,,0
2020,sc01,12-13 04:00:00+01:00,,,,,,,,,,,,,,59.169875,0,,,,,,0
2020,sc01,12-13 05:00:00+01:00,,,,,,,,,,,,,,61.630475,0,,,,,,0
2020,sc01,12-13 06:00:00+01:00,,,,,,,,,,,,,,68.245175,0,,,,,,0
2020,sc01,12-13 07:00:00+01:00,,,,,,,,,,,,,,75.124175,0.01045,,,,,,0.01045
2020,sc01,12-13 08:00:00+01:00,,,,,,,,,,,,,,76.47625,0.366625,,,,,,0.366625
2020,sc01,12-13 09:00:00+01:00,,,,,,,,,,,,,,76.535,6.088525,,,,,,6.088525
2020,sc01,12-13 10:00:00+01:00,,,,,,,,,,,,,,76.27825,18.704125,,,,,,18.704125
2020,sc01,12-13 11:00:00+01:00,,,,,,,,,,,,,,81.183675,32.336925,,,,,,32.336925
2020,sc01,12-13 12:00:00+01:00,,,,,,,,,,,,,,90.360775,40.6704,,,,,,40.6704
2020,sc01,12-13 13:00:00+01:00,,,,,,,,,,,,,,102.936275,39.7863,,,,,,39.7863
2020,sc01,12-13 14:00:00+01:00,,,,,,,,,,,,,,111.5139,34.933975,,,,,,34.933975
2020,sc01,12-13 15:00:00+01:00,,,,,,,,,,,,,,120.139875,25.177575,,,,,,25.177575
2020,sc01,12-13 16:00:00+01:00,,,,,,,,,,,,,,126.205925,11.2824,,,,,,11.2824
2020,sc01,12-13 17:00:00+01:00,,,,,,,,,,,,,,125.01985,1.19545,,,,,,1.19545
2020,sc01,12-13 18:00:00+01:00,,,,,,,,,,,,,,135.214325,0.0115,,,,,,0.0115
2020,sc01,12-13 19:00:00+01:00,,,,,,,,,,,,,,147.6625,0,,,,,,0
2020,sc01,12-13 20:00:00+01:00,,,,,,,,,,,,,,155.325375,0,,,,,,0
2020,sc01,12-13 21:00:00+01:00,,,,,,,,,,,,,,167.37385,0,,,,,,0
2020,sc01,12-13 22:00:00+01:00,,,,,,,,,,,,,,180.523725,0,,,,,,0
2020,sc01,12-13 23:00:00+01:00,,,,,,,,,,,,,,190.599,0,,,,,,0
2020,sc01,12-14 00:00:00+01:00,,,,,,,,,,,,,,192.43725,0,,,,,,0
2020,sc01,12-14 01:00:00+01:00,,,,,,,,,,,,,,194.283975,0,,,,,,0
2020,sc01,12-14 02:00:00+01:00,,,,,,,,,,,,,,197.68675,0,,,,,,0
2020,sc01,12-14 03:00:00+01:00,,,,,,,,,,,,,,199.24365,0,,,,,,0
2020,sc01,12-14 04:00:00+01:00,,,,,,,,,,,,,,200.707325,0,,,,,,0
2020,sc01,12-14 05:00:00+01:00,,,,,,,,,,,,,,195.659825,0,,,,,,0
2020,sc01,12-14 06:00:00+01:00,,,,,,,,,,,,,,191.968475,0,,,,,,0
2020,sc01,12-14 07:00:00+01:00,,,,,,,,,,,,,,185.823975,0.012675,,,,,,0.012675
2020,sc01,12-14 08:00:00+01:00,,,,,,,,,,,,,,182.732075,0.397875,,,,,,0.397875
2020,sc01,12-14 09:00:00+01:00,,,,,,,,,,,,,,179.806575,4.648725,,,,,,4.648725
2020,sc01,12-14 10:00:00+01:00,,,,,,,,,,,,,,169.174575,14.384575,,,,,,14.384575
2020,sc01,12-14 11:00:00+01:00,,,,,,,,,,,,,,167.28355,24.5826,,,,,,24.5826
2020,sc01,12-14 12:00:00+01:00,,,,,,,,,,,,,,176.187875,30.935675,,,,,,30.935675
2020,sc01,12-14 13:00:00+01:00,,,,,,,,,,,,,,192.6232,34.729375,,,,,,34.729375
2020,sc01,12-14 14:00:00+01:00,,,,,,,,,,,,,,201.315125,32.728825,,,,,,32.728825
2020,sc01,12-14 15:00:00+01:00,,,,,,,,,,,,,,199.991925,23.223075,,,,,,23.223075
2020,sc01,12-14 16:00:00+01:00,,,,,,,,,,,,,,183.703,10.55235,,,,,,10.55235
2020,sc01,12-14 17:00:00+01:00,,,,,,,,,,,,,,174.8938,1.21635,,,,,,1.21635
2020,sc01,12-14 18:00:00+01:00,,,,,,,,,,,,,,170.786925,0,,,,,,0
2020,sc01,12-14 19:00:00+01:00,,,,,,,,,,,,,,167.288025,0,,,,,,0
2020,sc01,12-14 20:00:00+01:00,,,,,,,,,,,,,,171.75355,0,,,,,,0
2020,sc01,12-14 21:00:00+01:00,,,,,,,,,,,,,,173.015875,0,,,,,,0
2020,sc01,12-14 22:00:00+01:00,,,,,,,,,,,,,,172.696425,0,,,,,,0
2020,sc01,12-14 23:00:00+01:00,,,,,,,,,,,,,,182.81845,0,,,,,,0
2020,sc01,12-15 00:00:00+01:00,,,,,,,,,,,,,,188.5463,0,,,,,,0
2020,sc01,12-15 01:00:00+01:00,,,,,,,,,,,,,,194.905575,0,,,,,,0
2020,sc01,12-15 02:00:00+01:00,,,,,,,,,,,,,,200.4059,0,,,,,,0
2020,sc01,12-15 03:00:00+01:00,,,,,,,,,,,,,,201.74305,0,,,,,,0
2020,sc01,12-15 04:00:00+01:00,,,,,,,,,,,,,,209.4315,0,,,,,,0
2020,sc01,12-15 05:00:00+01:00,,,,,,,,,,,,,,212.0548,0,,,,,,0
2020,sc01,12-15 06:00:00+01:00,,,,,,,,,,,,,,206.180125,0,,,,,,0
2020,sc01,12-15 07:00:00+01:00,,,,,,,,,,,,,,198.9183,0.021225,,,,,,0.021225
2020,sc01,12-15 08:00:00+01:00,,,,,,,,,,,,,,185.9442,1.07685,,,,,,1.07685
2020,sc01,12-15 09:00:00+01:00,,,,,,,,,,,,,,183.349575,12.904375,,,,,,12.904375
2020,sc01,12-15 10:00:00+01:00,,,,,,,,,,,,,,177.21265,32.165575,,,,,,32.165575
2020,sc01,12-15 11:00:00+01:00,,,,,,,,,,,,,,173.391175,47.2357,,,,,,47.2357
2020,sc01,12-15 12:00:00+01:00,,,,,,,,,,,,,,185.565475,55.599325,,,,,,55.599325
2020,sc01,12-15 13:00:00+01:00,,,,,,,,,,,,,,198.961825,57.168725,,,,,,57.168725
2020,sc01,12-15 14:00:00+01:00,,,,,,,,,,,,,,196.653775,52.06745,,,,,,52.06745
2020,sc01,12-15 15:00:00+01:00,,,,,,,,,,,,,,188.014275,40.794175,,,,,,40.794175
2020,sc01,12-15 16:00:00+01:00,,,,,,,,,,,,,,174.539725,21.226675,,,,,,21.226675
2020,sc01,12-15 17:00:00+01:00,,,,,,,,,,,,,,168.23355,3.37945,,,,,,3.37945
2020,sc01,12-15 18:00:00+01:00,,,,,,,,,,,,,,168.466875,0.01845,,,,,,0.01845
2020,sc01,12-15 19:00:00+01:00,,,,,,,,,,,,,,171.425425,0,,,,,,0
2020,sc01,12-15 20:00:00+01:00,,,,,,,,,,,,,,176.612825,0,,,,,,0
2020,sc01,12-15 21:00:00+01:00,,,,,,,,,,,,,,172.9932,0,,,,,,0
2020,sc01,12-15 22:00:00+01:00,,,,,,,,,,,,,,172.609125,0,,,,,,0
2020,sc01,12-15 23:00:00+01:00,,,,,,,,,,,,,,177.90155,0,,,,,,0
2020,sc01,12-16 00:00:00+01:00,,,,,,,,,,,,,,188.6121,0,,,,,,0
2020,sc01,12-16 01:00:00+01:00,,,,,,,,,,,,,,187.815225,0,,,,,,0
2020,sc01,12-16 02:00:00+01:00,,,,,,,,,,,,,,188.3857,0,,,,,,0
2020,sc01,12-16 03:00:00+01:00,,,,,,,,,,,,,,183.948225,0,,,,,,0
2020,sc01,12-16 04:00:00+01:00,,,,,,,,,,,,,,176.32715,0,,,,,,0
2020,sc01,12-16 05:00:00+01:00,,,,,,,,,,,,,,169.942075,0,,,,,,0
2020,sc01,12-16 06:00:00+01:00,,,,,,,,,,,,,,164.7957,0,,,,,,0
2020,sc01,12-16 07:00:00+01:00,,,,,,,,,,,,,,156.357975,0.0214,,,,,,0.0214
2020,sc01,12-16 08:00:00+01:00,,,,,,,,,,,,,,149.4582,0.983,,,,,,0.983
2020,sc01,12-16 09:00:00+01:00,,,,,,,,,,,,,,146.322775,13.978075,,,,,,13.978075
2020,sc01,12-16 10:00:00+01:00,,,,,,,,,,,,,,136.39825,35.212975,,,,,,35.212975
2020,sc01,12-16 11:00:00+01:00,,,,,,,,,,,,,,124.8002,51.6198,,,,,,51.6198
2020,sc01,12-16 12:00:00+01:00,,,,,,,,,,,,,,121.14325,59.7001,,,,,,59.7001
2020,sc01,12-16 13:00:00+01:00,,,,,,,,,,,,,,117.670325,59.2404,,,,,,59.2404
2020,sc01,12-16 14:00:00+01:00,,,,,,,,,,,,,,112.56735,52.92385,,,,,,52.92385
2020,sc01,12-16 15:00:00+01:00,,,,,,,,,,,,,,107.125225,37.433125,,,,,,37.433125
2020,sc01,12-16 16:00:00+01:00,,,,,,,,,,,,,,105.4411,16.193675,,,,,,16.193675
2020,sc01,12-16 17:00:00+01:00,,,,,,,,,,,,,,104.29115,2.2071,,,,,,2.2071
2020,sc01,12-16 18:00:00+01:00,,,,,,,,,,,,,,103.804525,0.011025,,,,,,0.011025
2020,sc01,12-16 19:00:00+01:00,,,,,,,,,,,,,,105.237525,0,,,,,,0
2020,sc01,12-16 20:00:00+01:00,,,,,,,,,,,,,,108.493025,0,,,,,,0
2020,sc01,12-16 21:00:00+01:00,,,,,,,,,,,,,,111.55655,0,,,,,,0
2020,sc01,12-16 22:00:00+01:00,,,,,,,,,,,,,,116.4168,0,,,,,,0
2020,sc01,12-16 23:00:00+01:00,,,,,,,,,,,,,,121.38135,0,,,,,,0
2020,sc01,12-17 00:00:00+01:00,,,,,,,,,,,,,,128.7333,0,,,,,,0
2020,sc01,12-17 01:00:00+01:00,,,,,,,,,,,,,,135.902375,0,,,,,,0
2020,sc01,12-17 02:00:00+01:00,,,,,,,,,,,,,,134.921825,0,,,,,,0
2020,sc01,12-17 03:00:00+01:00,,,,,,,,,,,,,,134.26855,0,,,,,,0
2020,sc01,12-17 04:00:00+01:00,,,,,,,,,,,,,,135.03325,0,,,,,,0
2020,sc01,12-17 05:00:00+01:00,,,,,,,,,,,,,,139.723075,0,,,,,,0
2020,sc01,12-17 06:00:00+01:00,,,,,,,,,,,,,,134.877725,0,,,,,,0
2020,sc01,12-17 07:00:00+01:00,,,,,,,,,,,,,,132.023975,0.0201,,,,,,0.0201
2020,sc01,12-17 08:00:00+01:00,,,,,,,,,,,,,,130.527575,0.89455,,,,,,0.89455
2020,sc01,12-17 09:00:00+01:00,,,,,,,,,,,,,,126.02495,13.38585,,,,,,13.38585
2020,sc01,12-17 10:00:00+01:00,,,,,,,,,,,,,,116.554,29.67845,,,,,,29.67845
2020,sc01,12-17 11:00:00+01:00,,,,,,,,,,,,,,108.8012,39.75315,,,,,,39.75315
2020,sc01,12-17 12:00:00+01:00,,,,,,,,,,,,,,106.46895,46.82595,,,,,,46.82595
2020,sc01,12-17 13:00:00+01:00,,,,,,,,,,,,,,103.017175,50.324875,,,,,,50.324875
2020,sc01,12-17 14:00:00+01:00,,,,,,,,,,,,,,107.017875,45.78845,,,,,,45.78845
2020,sc01,12-17 15:00:00+01:00,,,,,,,,,,,,,,107.510175,33.620025,,,,,,33.620025
2020,sc01,12-17 16:00:00+01:00,,,,,,,,,,,,,,106.3328,16.6793,,,,,,16.6793
2020,sc01,12-17 17:00:00+01:00,,,,,,,,,,,,,,112.077725,2.86875,,,,,,2.86875
2020,sc01,12-17 18:00:00+01:00,,,,,,,,,,,,,,123.167925,0.013875,,,,,,0.013875
2020,sc01,12-17 19:00:00+01:00,,,,,,,,,,,,,,131.9178,0,,,,,,0
2020,sc01,12-17 20:00:00+01:00,,,,,,,,,,,,,,136.832825,0,,,,,,0
2020,sc01,12-17 21:00:00+01:00,,,,,,,,,,,,,,137.751075,0,,,,,,0
2020,sc01,12-17 22:00:00+01:00,,,,,,,,,,,,,,138.85355,0,,,,,,0
2020,sc01,12-17 23:00:00+01:00,,,,,,,,,,,,,,138.153175,0,,,,,,0
2020,sc01,12-18 00:00:00+01:00,,,,,,,,,,,,,,139.595875,0,,,,,,0
2020,sc01,12-18 01:00:00+01:00,,,,,,,,,,,,,,145.652475,0,,,,,,0
2020,sc01,12-18 02:00:00+01:00,,,,,,,,,,,,,,142.656275,0,,,,,,0
2020,sc01,12-18 03:00:00+01:00,,,,,,,,,,,,,,141.083575,0,,,,,,0
2020,sc01,12-18 04:00:00+01:00,,,,,,,,,,,,,,135.835825,0,,,,,,0
2020,sc01,12-18 05:00:00+01:00,,,,,,,,,,,,,,127.31885,0,,,,,,0
2020,sc01,12-18 06:00:00+01:00,,,,,,,,,,,,,,111.7658,0,,,,,,0
2020,sc01,12-18 07:00:00+01:00,,,,,,,,,,,,,,103.64155,0.020175,,,,,,0.020175
2020,sc01,12-18 08:00:00+01:00,,,,,,,,,,,,,,100.041325,0.830475,,,,,,0.830475
2020,sc01,12-18 09:00:00+01:00,,,,,,,,,,,,,,98.09715,10.274975,,,,,,10.274975
2020,sc01,12-18 10:00:00+01:00,,,,,,,,,,,,,,93.03355,28.948275,,,,,,28.948275
2020,sc01,12-18 11:00:00+01:00,,,,,,,,,,,,,,88.802575,44.820525,,,,,,44.820525
2020,sc01,12-18 12:00:00+01:00,,,,,,,,,,,,,,90.424275,52.7841,,,,,,52.7841
2020,sc01,12-18 13:00:00+01:00,,,,,,,,,,,,,,90.7221,55.642225,,,,,,55.642225
2020,sc01,12-18 14:00:00+01:00,,,,,,,,,,,,,,92.523375,50.994475,,,,,,50.994475
2020,sc01,12-18 15:00:00+01:00,,,,,,,,,,,,,,92.22485,39.86775,,,,,,39.86775
2020,sc01,12-18 16:00:00+01:00,,,,,,,,,,,,,,92.82245,20.4404,,,,,,20.4404
2020,sc01,12-18 17:00:00+01:00,,,,,,,,,,,,,,101.1716,3.421775,,,,,,3.421775
2020,sc01,12-18 18:00:00+01:00,,,,,,,,,,,,,,107.5481,0.0149,,,,,,0.0149
2020,sc01,12-18 19:00:00+01:00,,,,,,,,,,,,,,110.88765,0,,,,,,0
2020,sc01,12-18 20:00:00+01:00,,,,,,,,,,,,,,118.2111,0,,,,,,0
2020,sc01,12-18 21:00:00+01:00,,,,,,,,,,,,,,121.9253,0,,,,,,0
2020,sc01,12-18 22:00:00+01:00,,,,,,,,,,,,,,127.140275,0,,,,,,0
2020,sc01,12-18 23:00:00+01:00,,,,,,,,,,,,,,134.3191,0,,,,,,0
2020,sc01,12-19 00:00:00+01:00,,,,,,,,,,,,,,138.577625,0,,,,,,0
2020,sc01,12-19 01:00:00+01:00,,,,,,,,,,,,,,139.2874,0,,,,,,0
2020,sc01,12-19 02:00:00+01:00,,,,,,,,,,,,,,138.1882,0,,,,,,0
2020,sc01,12-19 03:00:00+01:00,,,,,,,,,,,,,,136.1697,0,,,,,,0
2020,sc01,12-19 04:00:00+01:00,,,,,,,,,,,,,,137.1157,0,,,,,,0
2020,sc01,12-19 05:00:00+01:00,,,,,,,,,,,,,,135.7436,0,,,,,,0
2020,sc01,12-19 06:00:00+01:00,,,,,,,,,,,,,,134.529525,0,,,,,,0
2020,sc01,12-19 07:00:00+01:00,,,,,,,,,,,,,,133.839425,0.0248,,,,,,0.0248
2020,sc01,12-19 08:00:00+01:00,,,,,,,,,,,,,,132.816225,1.04335,,,,,,1.04335
2020,sc01,12-19 09:00:00+01:00,,,,,,,,,,,,,,130.596975,18.45245,,,,,,18.45245
2020,sc01,12-19 10:00:00+01:00,,,,,,,,,,,,,,129.056875,44.887125,,,,,,44.887125
2020,sc01,12-19 11:00:00+01:00,,,,,,,,,,,,,,126.5861,60.3287,,,,,,60.3287
2020,sc01,12-19 12:00:00+01:00,,,,,,,,,,,,,,127.726275,66.886425,,,,,,66.886425
2020,sc01,12-19 13:00:00+01:00,,,,,,,,,,,,,,135.05575,67.695725,,,,,,67.695725
2020,sc01,12-19 14:00:00+01:00,,,,,,,,,,,,,,137.314625,62.9134,,,,,,62.9134
2020,sc01,12-19 15:00:00+01:00,,,,,,,,,,,,,,143.5456,48.629275,,,,,,48.629275
2020,sc01,12-19 16:00:00+01:00,,,,,,,,,,,,,,148.79525,24.324925,,,,,,24.324925
2020,sc01,12-19 17:00:00+01:00,,,,,,,,,,,,,,162.3021,3.6367,,,,,,3.6367
2020,sc01,12-19 18:00:00+01:00,,,,,,,,,,,,,,174.407,0.033425,,,,,,0.033425
2020,sc01,12-19 19:00:00+01:00,,,,,,,,,,,,,,182.844075,0.015775,,,,,,0.015775
2020,sc01,12-19 20:00:00+01:00,,,,,,,,,,,,,,192.320225,0.0112,,,,,,0.0112
2020,sc01,12-19 21:00:00+01:00,,,,,,,,,,,,,,191.2534,0,,,,,,0
2020,sc01,12-19 22:00:00+01:00,,,,,,,,,,,,,,190.5692,0,,,,,,0
2020,sc01,12-19 23:00:00+01:00,,,,,,,,,,,,,,187.170175,0,,,,,,0
2020,sc01,12-20 00:00:00+01:00,,,,,,,,,,,,,,187.9809,0,,,,,,0
2020,sc01,12-20 01:00:00+01:00,,,,,,,,,,,,,,179.4008,0,,,,,,0
2020,sc01,12-20 02:00:00+01:00,,,,,,,,,,,,,,174.64715,0,,,,,,0
2020,sc01,12-20 03:00:00+01:00,,,,,,,,,,,,,,166.88855,0,,,,,,0
2020,sc01,12-20 04:00:00+01:00,,,,,,,,,,,,,,157.55065,0,,,,,,0
2020,sc01,12-20 05:00:00+01:00,,,,,,,,,,,,,,154.840275,0,,,,,,0
2020,sc01,12-20 06:00:00+01:00,,,,,,,,,,,,,,153.847675,0,,,,,,0
2020,sc01,12-20 07:00:00+01:00,,,,,,,,,,,,,,157.79635,0.0223,,,,,,0.0223
2020,sc01,12-20 08:00:00+01:00,,,,,,,,,,,,,,158.586425,0.94125,,,,,,0.94125
2020,sc01,12-20 09:00:00+01:00,,,,,,,,,,,,,,145.102675,12.37335,,,,,,12.37335
2020,sc01,12-20 10:00:00+01:00,,,,,,,,,,,,,,124.2012,28.09715,,,,,,28.09715
2020,sc01,12-20 11:00:00+01:00,,,,,,,,,,,,,,110.572,38.217125,,,,,,38.217125
2020,sc01,12-20 12:00:00+01:00,,,,,,,,,,,,,,100.19435,41.7441,,,,,,41.7441
2020,sc01,12-20 13:00:00+01:00,,,,,,,,,,,,,,97.584225,43.0792,,,,,,43.0792
2020,sc01,12-20 14:00:00+01:00,,,,,,,,,,,,,,97.3341,39.300975,,,,,,39.300975
2020,sc01,12-20 15:00:00+01:00,,,,,,,,,,,,,,96.926475,30.514625,,,,,,30.514625
2020,sc01,12-20 16:00:00+01:00,,,,,,,,,,,,,,95.77285,15.266325,,,,,,15.266325
2020,sc01,12-20 17:00:00+01:00,,,,,,,,,,,,,,88.696325,2.459475,,,,,,2.459475
2020,sc01,12-20 18:00:00+01:00,,,,,,,,,,,,,,88.009775,0.01465,,,,,,0.01465
2020,sc01,12-20 19:00:00+01:00,,,,,,,,,,,,,,88.350225,0,,,,,,0
2020,sc01,12-20 20:00:00+01:00,,,,,,,,,,,,,,92.19475,0,,,,,,0
2020,sc01,12-20 21:00:00+01:00,,,,,,,,,,,,,,90.7575,0,,,,,,0
2020,sc01,12-20 22:00:00+01:00,,,,,,,,,,,,,,85.115125,0,,,,,,0
2020,sc01,12-20 23:00:00+01:00,,,,,,,,,,,,,,82.1534,0,,,,,,0
2020,sc01,12-21 00:00:00+01:00,,,,,,,,,,,,,,82.0058,0,,,,,,0
2020,sc01,12-21 01:00:00+01:00,,,,,,,,,,,,,,86.1565,0,,,,,,0
2020,sc01,12-21 02:00:00+01:00,,,,,,,,,,,,,,86.44495,0,,,,,,0
2020,sc01,12-21 03:00:00+01:00,,,,,,,,,,,,,,85.003275,0,,,,,,0
2020,sc01,12-21 04:00:00+01:00,,,,,,,,,,,,,,85.169325,0,,,,,,0
2020,sc01,12-21 05:00:00+01:00,,,,,,,,,,,,,,87.91485,0,,,,,,0
2020,sc01,12-21 06:00:00+01:00,,,,,,,,,,,,,,90.12635,0,,,,,,0
2020,sc01,12-21 07:00:00+01:00,,,,,,,,,,,,,,89.4694,0.021375,,,,,,0.021375
2020,sc01,12-21 08:00:00+01:00,,,,,,,,,,,,,,91.041325,0.6479,,,,,,0.6479
2020,sc01,12-21 09:00:00+01:00,,,,,,,,,,,,,,90.611025,12.86495,,,,,,12.86495
2020,sc01,12-21 10:00:00+01:00,,,,,,,,,,,,,,86.78265,33.359175,,,,,,33.359175
2020,sc01,12-21 11:00:00+01:00,,,,,,,,,,,,,,84.320575,47.51635,,,,,,47.51635
2020,sc01,12-21 12:00:00+01:00,,,,,,,,,,,,,,87.492775,54.931575,,,,,,54.931575
2020,sc01,12-21 13:00:00+01:00,,,,,,,,,,,,,,90.67765,56.69535,,,,,,56.69535
2020,sc01,12-21 14:00:00+01:00,,,,,,,,,,,,,,96.06895,53.3938,,,,,,53.3938
2020,sc01,12-21 15:00:00+01:00,,,,,,,,,,,,,,100.1163,42.998575,,,,,,42.998575
2020,sc01,12-21 16:00:00+01:00,,,,,,,,,,,,,,99.032175,23.08375,,,,,,23.08375
2020,sc01,12-21 17:00:00+01:00,,,,,,,,,,,,,,95.0514,3.3629,,,,,,3.3629
2020,sc01,12-21 18:00:00+01:00,,,,,,,,,,,,,,96.799775,0.0176,,,,,,0.0176
2020,sc01,12-21 19:00:00+01:00,,,,,,,,,,,,,,106.11965,0,,,,,,0
2020,sc01,12-21 20:00:00+01:00,,,,,,,,,,,,,,115.77175,0,,,,,,0
2020,sc01,12-21 21:00:00+01:00,,,,,,,,,,,,,,124.71125,0,,,,,,0
2020,sc01,12-21 22:00:00+01:00,,,,,,,,,,,,,,133.62425,0,,,,,,0
2020,sc01,12-21 23:00:00+01:00,,,,,,,,,,,,,,142.018325,0,,,,,,0
2020,sc01,12-22 00:00:00+01:00,,,,,,,,,,,,,,149.33155,0,,,,,,0
2020,sc01,12-22 01:00:00+01:00,,,,,,,,,,,,,,149.9097,0,,,,,,0
2020,sc01,12-22 02:00:00+01:00,,,,,,,,,,,,,,153.439275,0,,,,,,0
2020,sc01,12-22 03:00:00+01:00,,,,,,,,,,,,,,158.817025,0,,,,,,0
2020,sc01,12-22 04:00:00+01:00,,,,,,,,,,,,,,162.44045,0,,,,,,0
2020,sc01,12-22 05:00:00+01:00,,,,,,,,,,,,,,164.362275,0,,,,,,0
2020,sc01,12-22 06:00:00+01:00,,,,,,,,,,,,,,165.918225,0,,,,,,0
2020,sc01,12-22 07:00:00+01:00,,,,,,,,,,,,,,168.158225,0.023825,,,,,,0.023825
2020,sc01,12-22 08:00:00+01:00,,,,,,,,,,,,,,170.305775,0.64615,,,,,,0.64615
2020,sc01,12-22 09:00:00+01:00,,,,,,,,,,,,,,169.123375,12.7468,,,,,,12.7468
2020,sc01,12-22 10:00:00+01:00,,,,,,,,,,,,,,161.8361,32.696375,,,,,,32.696375
2020,sc01,12-22 11:00:00+01:00,,,,,,,,,,,,,,155.362,46.237925,,,,,,46.237925
2020,sc01,12-22 12:00:00+01:00,,,,,,,,,,,,,,156.114125,53.71085,,,,,,53.71085
2020,sc01,12-22 13:00:00+01:00,,,,,,,,,,,,,,157.03835,57.25115,,,,,,57.25115
2020,sc01,12-22 14:00:00+01:00,,,,,,,,,,,,,,155.6531,55.367725,,,,,,55.367725
